"u_tarefa","u_matricula","u_nome","u_grupo_acionado","u_acao","u_status","u_data_e_hora_inicio","u_data_e_hora_fim","sys_created_on","sys_created_by","u_em_analise_por_historico","sys_tags","sys_updated_on","sys_updated_by","sys_mod_count"
"TSK240800125909","","","CAMPO FMMT TCO","Alteração de Status","Validar","26/08/2024 09:38:34","","26/08/2024 09:38:34","system","","","26/08/2024 09:38:34","system","0"
"TSK240800124880","System","wfm_agent","CAMPO FMMT TNE 2","Alteração de Status","Iniciado","26/08/2024 07:45:34","26/08/2024 09:38:34","26/08/2024 07:45:34","wfm_agent","","","26/08/2024 09:38:34","system","1"
"TSK240800116630","System","wfm_agent","CAMPO FMMT TSL","Anotações de Trabalho","Validar","26/08/2024 09:38:41","26/08/2024 09:38:41","26/08/2024 09:38:41","wfm_agent","","","26/08/2024 09:38:41","wfm_agent","0"
"TSK240800116782","System","wfm_agent","CAMPO FMMT TMG","Anotações de Trabalho","Iniciado","26/08/2024 09:38:42","26/08/2024 09:38:42","26/08/2024 09:38:42","wfm_agent","","","26/08/2024 09:38:42","wfm_agent","0"
"TSK240800125439","System","wfm_agent","CAMPO FMMT TCO","Anotações de Trabalho","Não Iniciado","26/08/2024 09:38:42","26/08/2024 09:38:42","26/08/2024 09:38:42","wfm_agent","","","26/08/2024 09:38:42","wfm_agent","0"
"TSK240800124880","System","wfm_agent","CAMPO FMMT TNE 2","Anotações de Trabalho","Validar","26/08/2024 09:38:43","26/08/2024 09:38:43","26/08/2024 09:38:43","wfm_agent","","","26/08/2024 09:38:43","wfm_agent","0"
"TSK240800125381","System","wfm_agent","CAMPO FMMT TSP","Anotações de Trabalho","Não Iniciado","26/08/2024 09:38:43","26/08/2024 09:38:43","26/08/2024 09:38:43","wfm_agent","","","26/08/2024 09:38:43","wfm_agent","0"
"TSK240800123584","System","wfm_agent","CAMPO FMMT TSP","Anotações de Trabalho","Iniciado","26/08/2024 09:38:44","26/08/2024 09:38:44","26/08/2024 09:38:44","wfm_agent","","","26/08/2024 09:38:44","wfm_agent","0"
"TSK240700090787","System","wfm_agent","CAMPO FMO TRJ 2","Anotações de Trabalho","Não Iniciado","26/08/2024 09:38:45","26/08/2024 09:38:45","26/08/2024 09:38:45","wfm_agent","","","26/08/2024 09:38:45","wfm_agent","0"
"TSK240800105073","System","wfm_agent","CAMPO FMMT TSP","Anotações de Trabalho","Iniciado","26/08/2024 09:38:45","26/08/2024 09:38:45","26/08/2024 09:38:45","wfm_agent","","","26/08/2024 09:38:45","wfm_agent","0"
"TSK240800126418","8035224","F8035224","CAMPO FMMT TNO","Alteração de Status","Não Iniciado","26/08/2024 09:38:51","26/08/2024 09:38:51","26/08/2024 09:38:51","F8035224","","","26/08/2024 09:38:51","F8035224","1"
"TSK240800120007","System","wfm_agent","CAMPO FMMT TMG","Alteração de Status","Iniciado","26/08/2024 09:33:46","26/08/2024 09:38:55","26/08/2024 09:33:46","wfm_agent","","","26/08/2024 09:38:55","system","1"
"TSK240800048211","3268241","T3268241","CAMPO FMO TRJ 2","Anotações de Trabalho","Não Iniciado","26/08/2024 09:38:59","26/08/2024 09:38:59","26/08/2024 09:38:59","T3268241","","","26/08/2024 09:38:59","T3268241","0"
"TSK240800125953","3550381","T3550381","CAMPO FMMT TNO","Alteração de Status","Concluido","26/08/2024 09:39:04","","26/08/2024 09:39:04","T3550381","","","26/08/2024 09:39:04","T3550381","0"
"TSK240800125953","","","CAMPO FMMT TNO","Alteração de Status","Validar","26/08/2024 07:57:49","26/08/2024 09:39:04","26/08/2024 07:57:49","system","","","26/08/2024 09:39:04","T3550381","1"
"TSK240800109662","System","wfm_agent","CAMPO FMO TRJ 2","Anotações de Trabalho","Não Iniciado","26/08/2024 09:39:12","26/08/2024 09:39:12","26/08/2024 09:39:12","wfm_agent","","","26/08/2024 09:39:12","wfm_agent","0"
"TSK240800110508","System","wfm_agent","CAMPO FMO TRJ 2","Anotações de Trabalho","Não Iniciado","26/08/2024 09:39:13","26/08/2024 09:39:13","26/08/2024 09:39:13","wfm_agent","","","26/08/2024 09:39:13","wfm_agent","0"
"TSK240800126203","System","wfm_agent","CAMPO FMMT TSP","Anotações de Trabalho","Não Iniciado","26/08/2024 09:39:14","26/08/2024 09:39:14","26/08/2024 09:39:14","wfm_agent","","","26/08/2024 09:39:14","wfm_agent","0"
"TSK240800124335","System","wfm_agent","CAMPO FMMT TNE","Anotações de Trabalho","Não Iniciado","26/08/2024 09:39:15","26/08/2024 09:39:15","26/08/2024 09:39:15","wfm_agent","","","26/08/2024 09:39:15","wfm_agent","0"
"TSK240800121173","System","wfm_agent","CAMPO FMMT TNO","Alteração de Status","Iniciado","26/08/2024 07:18:33","26/08/2024 09:39:16","26/08/2024 07:18:33","wfm_agent","","","26/08/2024 09:39:16","system","1"
"TSK240800126418","8035224","F8035224","CAMPO FMMT TNO","Alteração de Status","Pendente","26/08/2024 09:38:51","26/08/2024 09:39:23","26/08/2024 09:38:51","F8035224","","","26/08/2024 09:39:23","system","1"
"TSK240800126206","8045159","F8045159","CAMPO FMO TRJ 1","Alteração de Status","Não Iniciado","26/08/2024 08:33:41","26/08/2024 09:39:27","26/08/2024 08:33:41","F8045159","","","26/08/2024 09:39:27","wfm_agent","1"
"TSK240800119390","8056668","F8056668","CAMPO FMMT TCO","Anotações de Trabalho","Iniciado","26/08/2024 09:39:30","26/08/2024 09:39:30","26/08/2024 09:39:30","F8056668","","","26/08/2024 09:39:30","F8056668","0"
"TSK240800112087","System","wfm_agent","CAMPO FMMT TSP","Anotações de Trabalho","Iniciado","26/08/2024 09:39:30","26/08/2024 09:39:30","26/08/2024 09:39:30","wfm_agent","","","26/08/2024 09:39:30","wfm_agent","0"
"TSK240800112087","System","wfm_agent","CAMPO FMMT TSP","Alteração de Status","Iniciado","26/08/2024 08:35:18","26/08/2024 09:39:36","26/08/2024 08:35:18","wfm_agent","","","26/08/2024 09:39:36","system","1"
"TSK240800126390","System","wfm_agent","CAMPO FMMT TNE","Anotações de Trabalho","Iniciado","26/08/2024 09:39:42","26/08/2024 09:39:42","26/08/2024 09:39:42","wfm_agent","","","26/08/2024 09:39:42","wfm_agent","0"
"TSK240800103557","System","wfm_agent","CAMPO FMMT TCO","Anotações de Trabalho","Não Iniciado","26/08/2024 09:39:43","26/08/2024 09:39:43","26/08/2024 09:39:43","wfm_agent","","","26/08/2024 09:39:43","wfm_agent","0"
"TSK240800103334","8001906","F8001906","CAMPO FMMT TMG","Anotações de Trabalho","Não Iniciado","26/08/2024 09:39:44","26/08/2024 09:39:44","26/08/2024 09:39:44","F8001906","","","26/08/2024 09:39:44","F8001906","0"
"TSK240800103334","8001906","F8001906","CAMPO FMMT TMG","Anotações de Trabalho","Não Iniciado","26/08/2024 09:39:44","26/08/2024 09:39:44","26/08/2024 09:39:44","F8001906","","","26/08/2024 09:39:44","F8001906","0"
"TSK240800097379","3728395","T3728395","CAMPO FMO TRJ 2","Anotações de Trabalho","Não Iniciado","26/08/2024 09:39:46","26/08/2024 09:39:46","26/08/2024 09:39:46","T3728395","","","26/08/2024 09:39:46","T3728395","0"
"TSK240800098374","System","wfm_agent","CAMPO FMMT TSP","Anotações de Trabalho","Iniciado","26/08/2024 09:39:51","26/08/2024 09:39:51","26/08/2024 09:39:51","wfm_agent","","","26/08/2024 09:39:51","wfm_agent","0"
"TSK240700137582","System","wfm_agent","CAMPO FMMT TSL","Anotações de Trabalho","Iniciado","26/08/2024 09:39:51","26/08/2024 09:39:51","26/08/2024 09:39:51","wfm_agent","","","26/08/2024 09:39:51","wfm_agent","0"
"TSK240700137582","System","wfm_agent","CAMPO FMMT TSL","Alteração de Status","Iniciado","26/08/2024 09:38:48","26/08/2024 09:39:55","26/08/2024 09:38:48","wfm_agent","","","26/08/2024 09:39:55","wfm_agent","1"
"TSK240700137582","System","wfm_agent","CAMPO FMMT TSL","Anotações de Trabalho","Não Concluído","26/08/2024 09:39:55","26/08/2024 09:39:55","26/08/2024 09:39:55","wfm_agent","","","26/08/2024 09:39:55","wfm_agent","0"
"TSK240800121173","System","wfm_agent","CAMPO FMMT TNO","Anotações de Trabalho","Validar","26/08/2024 09:39:57","26/08/2024 09:39:57","26/08/2024 09:39:57","wfm_agent","","","26/08/2024 09:39:57","wfm_agent","0"
"TSK240800119281","System","wfm_agent","CAMPO FMMT TSP","Anotações de Trabalho","Iniciado","26/08/2024 09:39:58","26/08/2024 09:39:58","26/08/2024 09:39:58","wfm_agent","","","26/08/2024 09:39:58","wfm_agent","0"
"TSK240800098374","System","wfm_agent","CAMPO FMMT TSP","Alteração de Status","Iniciado","26/08/2024 07:49:12","26/08/2024 09:39:59","26/08/2024 07:49:12","wfm_agent","","","26/08/2024 09:39:59","system","1"
"TSK240800098374","","","CAMPO FMMT TSP","Alteração de Status","Não Iniciado","26/08/2024 09:39:59","","26/08/2024 09:39:59","system","","","26/08/2024 09:39:59","system","0"
"TSK240800121173","System","wfm_agent","CAMPO FMMT TNO","Anotações de Trabalho","Validar","26/08/2024 09:40:06","26/08/2024 09:40:06","26/08/2024 09:40:06","wfm_agent","","","26/08/2024 09:40:06","wfm_agent","0"
"TSK240800116632","","","CAMPO FMMT TSL","Alteração de Status","Não Iniciado","26/08/2024 09:35:08","26/08/2024 09:40:11","26/08/2024 09:35:08","system","","","26/08/2024 09:40:11","wfm_agent","1"
"TSK240800125439","","","CAMPO FMMT TCO","Alteração de Status","Não Iniciado","26/08/2024 02:51:09","26/08/2024 09:40:11","26/08/2024 02:51:09","system","","","26/08/2024 09:40:11","wfm_agent","1"
"TSK240800125532","3609857","T3609857","CAMPO FMO TNO","Anotações de Trabalho","Não Iniciado","26/08/2024 09:40:17","26/08/2024 09:40:17","26/08/2024 09:40:17","T3609857","","","26/08/2024 09:40:17","T3609857","0"
"TSK240800126308","System","wfm_agent","CAMPO FMMT TSL","Alteração de Status","Iniciado","26/08/2024 09:36:37","26/08/2024 09:40:21","26/08/2024 09:36:37","wfm_agent","","","26/08/2024 09:40:21","system","1"
"TSK240800119167","System","wfm_agent","CAMPO FMMT TSP","Alteração de Status","Iniciado","26/08/2024 09:39:05","26/08/2024 09:40:21","26/08/2024 09:39:05","wfm_agent","","","26/08/2024 09:40:21","system","1"
"TSK240800126418","8035224","F8035224","CAMPO FMMT TNO","Anotações de Trabalho","Não Iniciado","26/08/2024 09:40:22","26/08/2024 09:40:22","26/08/2024 09:40:22","F8035224","","","26/08/2024 09:40:22","F8035224","0"
"TSK240800126206","System","wfm_agent","CAMPO FMO TRJ 1","Alteração de Status","Iniciado","26/08/2024 09:39:27","26/08/2024 09:40:22","26/08/2024 09:39:27","wfm_agent","","","26/08/2024 09:40:22","system","1"
"TSK240800125539","3609857","T3609857","CAMPO FMO TNO","Anotações de Trabalho","Não Iniciado","26/08/2024 09:40:35","26/08/2024 09:40:35","26/08/2024 09:40:35","T3609857","","","26/08/2024 09:40:35","T3609857","0"
"TSK240800116448","","","CAMPO FMMT TNE 2","Alteração de Status","Concluido","26/08/2024 09:40:38","","26/08/2024 09:40:38","system","","","26/08/2024 09:40:38","system","0"
"TSK240800112527","System","wfm_agent","CAMPO FMO TRJ 2","Anotações de Trabalho","Não Iniciado","26/08/2024 09:40:44","26/08/2024 09:40:44","26/08/2024 09:40:44","wfm_agent","","","26/08/2024 09:40:44","wfm_agent","0"
"TSK240800114769","System","wfm_agent","CAMPO FMO TRJ 2","Anotações de Trabalho","Iniciado","26/08/2024 09:40:45","26/08/2024 09:40:45","26/08/2024 09:40:45","wfm_agent","","","26/08/2024 09:40:45","wfm_agent","0"
"TSK240800126423","8087451","F8087451","CAMPO FMMT TRJ","Alteração de Status","Não Iniciado","26/08/2024 09:40:53","26/08/2024 09:40:54","26/08/2024 09:40:53","F8087451","","","26/08/2024 09:40:54","F8087451","1"
"TSK240800126233","3609857","T3609857","CAMPO FMO TNO","Anotações de Trabalho","Não Iniciado","26/08/2024 09:40:54","26/08/2024 09:40:54","26/08/2024 09:40:54","T3609857","","","26/08/2024 09:40:54","T3609857","0"
"TSK240800116632","System","wfm_agent","CAMPO FMMT TSL","Anotações de Trabalho","Iniciado","26/08/2024 09:40:57","26/08/2024 09:40:57","26/08/2024 09:40:57","wfm_agent","","","26/08/2024 09:40:57","wfm_agent","0"
"TSK240800124542","","","CAMPO FMMT TCO","Alteração de Status","Não Iniciado","26/08/2024 09:41:00","","26/08/2024 09:41:00","system","","","26/08/2024 09:41:00","system","0"
"TSK240800124542","System","wfm_agent","CAMPO FMMT TCO","Alteração de Status","Pendente","26/08/2024 02:42:24","26/08/2024 09:41:00","26/08/2024 02:42:24","wfm_agent","","","26/08/2024 09:41:00","system","1"
"TSK240800045334","System","wfm_agent","CAMPO FMMT TSP","Anotações de Trabalho","Iniciado","26/08/2024 09:41:01","26/08/2024 09:41:01","26/08/2024 09:41:01","wfm_agent","","","26/08/2024 09:41:01","wfm_agent","0"
"TSK240800113895","System","wfm_agent","CAMPO FMO TRJ 2","Anotações de Trabalho","Não Iniciado","26/08/2024 09:41:02","26/08/2024 09:41:02","26/08/2024 09:41:02","wfm_agent","","","26/08/2024 09:41:02","wfm_agent","0"
"TSK240800124794","System","wfm_agent","CAMPO FMMT TNE","Anotações de Trabalho","Iniciado","26/08/2024 09:41:03","26/08/2024 09:41:03","26/08/2024 09:41:03","wfm_agent","","","26/08/2024 09:41:03","wfm_agent","0"
